tweet_id,text,dogger_prediction_type,dogger_prediction_confidence,rating_numerator,rating_denominator,retweet_count,favorite_count,jpg_url,timestamp,name,dog_stage
840370681858686976,You have been visited by the magical sugar jar puggo. He has granted you three boops. 13/10 would use immediately https://t.co/76iL7JUQdG,"teapot is not a dog, Brent!",0.981819,13,10,5146,17918,https://pbs.twimg.com/media/C6mYrK0UwAANhep.jpg,2017-03-11 01:15:58+00:00,,
840268004936019968,This is Monty. He makes instantly regrettable decisions. Couldn't help himself. It looked like a ghost lollipop. 12/10 mistake happen https://t.co/8Wsr6b4RjE,Chesapeake_Bay_retriever,0.8639870000000001,12,10,6497,20950,https://pbs.twimg.com/media/C6k7SaEXUAg83_J.jpg,2017-03-10 18:27:58+00:00,Monty,
839990271299457024,Meet Sojourner. His nose is a Fibonacci Spiral. Legendary af. 13/10 we must protect him at all costs https://t.co/r7W1NbkOtr,Staffordshire_bullterrier,0.604938,13,10,2597,14640,https://pbs.twimg.com/media/C6g-sX-VsAAHfJ9.jpg,2017-03-10 00:04:21+00:00,Sojourner,
839549326359670784,"Meet Winston. He knows he's a little too big for the swing, but he doesn't care. Kindly requests a push. 12/10 would happily oblige https://t.co/GuxEXTdnMu",Norwich_terrier,0.05248,12,10,8805,29957,https://pbs.twimg.com/media/C6atpTLWYAIL7bU.jpg,2017-03-08 18:52:12+00:00,Winston,
839239871831150596,This is Odie. He's big. 13/10 would attempt to ride https://t.co/JEXB9RwBmm,Leonberg,0.927021,13,10,7422,29684,https://pbs.twimg.com/media/C6WUNadWYAAPxHv.jpg,2017-03-07 22:22:32+00:00,Odie,
838921590096166913,This is Arlo. He's officially the king of snowy tongue slips. 13/10 would comfort during inevitable brain freeze https://t.co/oXVu9pNZZv,Border_terrier,0.664538,13,10,2357,12183,https://pbs.twimg.com/media/C6Ryuf7UoAAFX4a.jpg,2017-03-07 01:17:48+00:00,Arlo,
838561493054533637,This is Walter. His owner has been watching all the Iditarod coverage and is convinced Walter can be a sled dog. 13/10 Walter isn't so sure https://t.co/0av1PEehFI,kelpie,0.2165619999999999,13,10,1504,11892,https://pbs.twimg.com/media/C6MrOsEXQAENOds.jpg,2017-03-06 01:26:54+00:00,Walter,
838476387338051585,This is Stanley. Somehow he heard you tell him he's a good boy from all the way up there. 13/10 I love you Stanley https://t.co/51FXNuouHI,Great_Pyrenees,0.997692,13,10,5484,24664,https://pbs.twimg.com/media/C6Ld0wYWgAQQqMC.jpg,2017-03-05 19:48:43+00:00,Stanley,
838083903487373313,This is Daisy. She's puppears to be rare as all h*ck. Only seven like her currently domesticated. 13/10 pettable af https://t.co/meUc8jufAO,chow,0.800975,13,10,3582,19183,https://pbs.twimg.com/media/C6F42cGUYAAIKsX.jpg,2017-03-04 17:49:08+00:00,Daisy,
837820167694528512,"Here's a pupper before and after being asked ""who's a good girl?"" Unsure as h*ck. 12/10 hint hint it's you https://t.co/ORiK6jlgdH",golden_retriever,0.887625,12,10,8952,37277,https://pbs.twimg.com/media/C6CI_jbVAAA3-a1.jpg,2017-03-04 00:21:08+00:00,,pupper
837482249356513284,This is Waffles. He's a ship captain in real life and in @GoodDogsGame. Must've gotten to the max level (wink) 13/10 would sail with https://t.co/Z3LAaV2pKz,"birdhouse is a dog, Brent?",0.541196,13,10,495,4204,https://pbs.twimg.com/media/C59VqMUXEAAzldG.jpg,2017-03-03 01:58:22+00:00,Waffles,
837471256429613056,This is Vincent. He's suave as h*ck. Will be your copilot this evening. Claims he doesn't need to look at the directions. 12/10 https://t.co/u51tzXSVi3,Norwegian_elkhound,0.976255,12,10,2631,13967,https://pbs.twimg.com/media/C59LpELWUAEUmYh.jpg,2017-03-03 01:14:41+00:00,Vincent,
837366284874571778,This is Lucy. She has a portrait of herself on her ear. Excellent for identification pupposes. 13/10 innovative af https://t.co/uNmxbL2lns,American_Staffordshire_terrier,0.660085,13,10,6005,23074,https://pbs.twimg.com/media/C57sMJwXMAASBSx.jpg,2017-03-02 18:17:34+00:00,Lucy,
837110210464448512,This is Clark. He passed pupper training today. Round of appaws for Clark. 13/10 https://t.co/7pUjwe8X6B,Siberian_husky,0.767696,13,10,2731,17480,https://pbs.twimg.com/media/C54DS1kXQAEU5pS.jpg,2017-03-02 01:20:01+00:00,Clark,pupper
836989968035819520,This is Mookie. He really enjoys shopping but not from such high altitudes. Doin him quite the concern. 12/10 someone lower him https://t.co/beWUzGVKRM,toy_poodle,0.0058873,12,10,2610,13879,https://pbs.twimg.com/media/C52V7PzWcAA_pVv.jpg,2017-03-01 17:22:13+00:00,Mookie,
836753516572119041,This is Meera. She just heard about taxes and how much a doghouse in a nice area costs. Not pupared to be a  doggo anymore. 12/10 https://t.co/GZmNEdyoJY,schipperke,0.0115635,12,10,5237,21029,https://pbs.twimg.com/media/C5y-4VwWcAIcaoj.jpg,2017-03-01 01:42:39+00:00,Meera,doggo
836677758902222849,Say hello to Oliver. He's pretty exotic. Fairly pupset as well. Too many midterms coming pup. 11/10 would pet with extreme caution https://t.co/fGAPAsxjKs,"leopard is a dog, Brent?",0.7974100000000001,11,10,2522,13782,https://pbs.twimg.com/media/C5x57-TWUAEawQh.jpg,2017-02-28 20:41:37+00:00,Oliver,
836380477523124226,"This is Ava. She just blasted off. Streamline af. Aerodynamic as h*ck. One small step for pupper, one giant leap for pupkind. 12/10 https://t.co/W4KffrdX3Q","wooden_spoon is a dog, Brent?",0.0824886,12,10,3337,16037,https://pbs.twimg.com/media/C5trm6iWgAQ22Hw.jpg,2017-02-28 01:00:19+00:00,Ava,pupper
836260088725786625,This is Lucy. She spent all morning overseeing the shoveling of the driveway. H*ckin hard work. 13/10 very good girl Lucy https://t.co/gA2GECjiQD,borzoi,0.564688,13,10,4850,23177,https://pbs.twimg.com/media/C5r-G2IUwAA6KBY.jpg,2017-02-27 17:01:56+00:00,Lucy,
836001077879255040,Atlas is back and this time he's prettier than the sunset. Seems to be aware of it too. 13/10 would give modeling contract https://t.co/uRdKlFArQE,Samoyed,0.963558,13,10,4935,20924,https://pbs.twimg.com/media/C5oSiskU0AE8sJ_.jpg,2017-02-26 23:52:43+00:00,,
835574547218894849,This is Eli. He works backstage at Bone Jovi concerts. Heavy duty earmuffs for puptection. H*ckin safe boy. 11/10 https://t.co/cVQEnUQd8q,Staffordshire_bullterrier,0.6106550000000001,11,10,4121,19447,https://pbs.twimg.com/media/C5iOnigWcAAU3Ry.jpg,2017-02-25 19:37:50+00:00,Eli,
835297930240217089,Meet Ash. He's a Benebop Cumberplop. Quite rare. Fairly portable. Lil sandy tho. Clearly knows something you don't. 12/10 would hug softly https://t.co/1U0z6r5LSO,Rottweiler,0.341276,12,10,3381,17847,https://pbs.twimg.com/media/C5eTCOVUsAAWhvc.jpg,2017-02-25 01:18:40+00:00,Ash,
835264098648616962,"Meet Lola. Her hobbies include being precious af and using her foot as a toothbrush. 12/10 Lola requests your help

https://t.co/FYFyHh7rir https://t.co/IiB7ggduoU",Chesapeake_Bay_retriever,0.0875033,12,10,1939,8503,https://pbs.twimg.com/media/C5d0QtvXMAI_7uz.jpg,2017-02-24 23:04:14+00:00,Lola,
835172783151792128,We only rate dogs. Please don't send in any non-canines like this Floppy Tongued House Panda. Thank you... 12/10 would still pet https://t.co/8fX2VkExnL,Border_collie,0.663138,12,10,6516,28552,https://pbs.twimg.com/media/C5chM_jWAAQmov9.jpg,2017-02-24 17:01:22+00:00,,
834931633769889797,This is Tucker. He decided it was time to part ways with his favorite ball. We captured the emotional farewell on camera. 12/10 https://t.co/jTe7Y6P0HK,soft-coated_wheaten_terrier,0.196476,12,10,1878,11838,https://pbs.twimg.com/media/C5ZF4p-XEAEmApg.jpg,2017-02-24 01:03:08+00:00,Tucker,
834786237630337024,This is Tobi. She is properly fetching her shot. H*ckin nifty af bandana. 13/10 would send fully armed battalion to remind her of my love https://t.co/3FIqvumEXE,Border_terrier,0.156276,13,10,6159,22943,https://pbs.twimg.com/media/C5XBp19WYAA5a_v.jpg,2017-02-23 15:25:23+00:00,Tobi,
834574053763584002,Here's a doggo fully pupared for a shower. H*ckin exquisite balance. Sneaky tongue slip too. 13/10 https://t.co/UtEVnQ1ZPg,golden_retriever,0.226564,13,10,2882,14993,https://pbs.twimg.com/media/C5UAqgyXAAAbMWH.jpg,2017-02-23 01:22:14+00:00,,doggo
834458053273591808,"Meet Chester (bottom) &amp; Harold (top). They are different dogs not only in appearance, but in personality as well. Both 12/10 symbiotic af https://t.co/8ZOZS2FSJe",Rhodesian_ridgeback,0.4686189999999999,12,10,1899,10512,https://pbs.twimg.com/media/C5SXK89XUAQg7GX.jpg,2017-02-22 17:41:18+00:00,Chester,
834209720923721728,This is Wilson. He's aware that he has something on his face. Waiting for you to get it for him. 12/10 https://t.co/FaeinVjzTZ,golden_retriever,0.754799,12,10,5476,22594,https://pbs.twimg.com/media/C5O1UAaWIAAMBMd.jpg,2017-02-22 01:14:30+00:00,Wilson,
834167344700198914,This is Sunshine. She doesn't believe in personal space. Eyes pretty far apart for a dog. Has horns (whoa). 11/10 would pet with wonder https://t.co/o3bhLguymB,"ox is not a dog, Brent!",0.991682,11,10,4130,17194,https://pbs.twimg.com/media/C5OOxY6WAAAxERz.jpg,2017-02-21 22:26:07+00:00,Sunshine,
834086379323871233,This is Lipton. He's a West Romanian Snuggle Pup. Only a few left of his kind. 12/10 would boop https://t.co/5KmXPIGgAG,Labrador_retriever,0.0452626999999999,12,10,2512,14296,https://pbs.twimg.com/media/C5NFIsjWQAEI93t.jpg,2017-02-21 17:04:24+00:00,Lipton,
833863086058651648,This is Bentley. Hairbrushes are his favorite thing in the h*ckin world. 12/10 impawsible to say no to https://t.co/HDloTYilWZ,kuvasz,0.4949689999999999,12,10,2729,14661,https://pbs.twimg.com/media/C5J6DIpWQAEosSz.jpg,2017-02-21 02:17:06+00:00,Bentley,
833826103416520705,Meet Charlie. She asked u to change the channel to Animal Planet at least 6 times. Now taking matters into her own paws. 13/10 assertive af https://t.co/WTzhtfevKY,Chihuahua,0.438054,13,10,3904,16728,https://pbs.twimg.com/media/C5JYaYoVYAAcEQw.jpg,2017-02-20 23:50:09+00:00,Charlie,
833722901757046785,This is Bronte. She's fairly h*ckin aerodynamic. Also patiently waiting for mom to make her a main character. 13/10 would be an honor to pet https://t.co/w1MQWO2PET,West_Highland_white_terrier,0.918144,13,10,3636,22585,https://pbs.twimg.com/media/C5H6jmgW8AAevqq.jpg,2017-02-20 17:00:04+00:00,Bronte,
833479644947025920,This is Poppy. She just arrived. 13/10 would snug passionately https://t.co/YGeSpyN8Gu,golden_retriever,0.727039,13,10,2357,16258,https://pbs.twimg.com/media/C5EdT4jWEAARv2C.jpg,2017-02-20 00:53:27+00:00,Poppy,
833124694597443584,This is Gidget. She's a spy pupper. Stealthy as h*ck. Must've slipped pup and got caught. 12/10 would forgive then pet https://t.co/zD97KYFaFa,Cardigan,0.7105229999999999,12,10,5513,22133,https://pbs.twimg.com/media/C4_ad1IUoAEspsk.jpg,2017-02-19 01:23:00+00:00,Gidget,pupper
832998151111966721,"This is Rhino. He arrived at a shelter with an elaborate doggo manual for his new family, written by someone who will always love him. 13/10 https://t.co/QX1h0oqMz0",boxer,0.539036,13,10,2522,14549,https://pbs.twimg.com/media/C49nZavUYAEJjGw.jpg,2017-02-18 17:00:10+00:00,Rhino,doggo
832757312314028032,This is Willow. She's the official strawberry taste tester. Palate delicate af. Currently noting the subtle piquancy of this one. 13/10 https://t.co/On7muWnWSQ,Cardigan,0.160888,13,10,4127,18423,https://pbs.twimg.com/media/C46MWnFVYAUg1RK.jpg,2017-02-18 01:03:09+00:00,Willow,
832636094638288896,This is Orion. He just got back from the dentist. Cavity free af. 12/10 would give extra pats https://t.co/Y4DZx2UWsr,Eskimo_dog,0.5250319999999999,12,10,3220,17379,https://pbs.twimg.com/media/C44eG7oUMAAA4Ss.jpg,2017-02-17 17:01:29+00:00,Orion,
832397543355072512,This is Eevee. She wants to see how you're doing. Just checkin pup on you. She hopes you're doing okay. 12/10 extremely good girl https://t.co/nqAJGCHKEt,Pekinese,0.988916,12,10,2548,13126,https://pbs.twimg.com/media/C41FIiAW8AA7lMr.jpg,2017-02-17 01:13:34+00:00,Eevee,
832369877331693569,This is Charlie. He fell asleep on a heating vent. Would puppreciate your assistance. 11/10 someone help Charlie https://t.co/Dhdx5HnQ4d,kelpie,0.50469,11,10,3652,18792,https://pbs.twimg.com/media/C40r_GDWAAA5vNJ.jpg,2017-02-16 23:23:38+00:00,Charlie,
832032802820481025,"This is Miguel. He was the only remaining doggo at the adoption center after the weekend. Let's change that. 12/10

https://t.co/P0bO8mCQwN https://t.co/SU4K34NT4M",whippet,0.601712,12,10,4746,13887,https://pbs.twimg.com/media/C4v5a4UWcAIRygc.jpg,2017-02-16 01:04:13+00:00,Miguel,doggo
831939777352105988,This is Emanuel. He's a h*ckin rare doggo. Dwells in a semi-urban environment. Round features make him extra collectible. 12/10 would so pet https://t.co/k9bzgyVdUT,Pomeranian,0.153862,12,10,7031,26404,https://pbs.twimg.com/media/C4uk0EWWQAAaZm1.jpg,2017-02-15 18:54:34+00:00,Emanuel,doggo
831911600680497154,Meet Kuyu. He was trapped in a well for 10 days. Rescued yesterday using a device designed by a local robotics team. 14/10 for all involved https://t.co/l38R6IZNNg,bloodhound,0.777562,14,10,7458,30380,https://pbs.twimg.com/media/C4uLLGuUoAAkIHm.jpg,2017-02-15 17:02:36+00:00,Kuyu,
831670449226514432,This is Daisy. She has a heart on her butt. 13/10 topical af https://t.co/u6p4LxzHKg,Pembroke,0.6248020000000001,13,10,2059,11469,https://pbs.twimg.com/media/C4qv3JUW8AADirb.jpg,2017-02-15 01:04:21+00:00,Daisy,
831650051525054464,"I usually only share these on Friday's, but this is Blue. He's a very smoochable pooch who needs your help. 13/10

https://t.co/piiX0ke8Z6 https://t.co/1UHrKcaCiO",Eskimo_dog,0.530416,13,10,2243,7908,https://pbs.twimg.com/media/C4qdThOWAAI3WX3.jpg,2017-02-14 23:43:18+00:00,,
831552930092285952,This is Dutch. He dressed up as his favorite emoji for Valentine's Day. I've got heart eyes for his heart eyes. 13/10 https://t.co/BCbmFYLrse,Chihuahua,0.257415,13,10,2632,9872,https://pbs.twimg.com/media/C4pE-I0WQAABveu.jpg,2017-02-14 17:17:22+00:00,Dutch,
831322785565769729,This is Pete. He has no eyes. Needs a guide doggo. Also appears to be considerably fluffy af. 12/10 would hug softly https://t.co/Xc0gyovCtK,Old_English_sheepdog,0.999715,12,10,1744,10042,https://pbs.twimg.com/media/C4lzqQ4UEAApzU0.jpg,2017-02-14 02:02:51+00:00,Pete,doggo
831315979191906304,I couldn't make it to the #WKCDogShow BUT I have people there on the ground relaying me the finest pupper pics possible. 13/10 for all https://t.co/jd6lYhfdH4,briard,0.982755,13,10,1264,7117,https://pbs.twimg.com/media/C4lst0bXAAE6MP8.jpg,2017-02-14 01:35:49+00:00,,pupper
831309418084069378,This is Scooter and his son Montoya.  Scooter is a wonderful father. He takes very good care of Montoya. Both 12/10 would pet at same time https://t.co/ghqMfxxa4V,Doberman,0.3693889999999999,12,10,2786,12819,https://pbs.twimg.com/media/C4lngK5VUAEVrNO.jpg,2017-02-14 01:09:44+00:00,Scooter,
831262627380748289,This is Tucker. He's feeling h*ckin festive and his owners don't have the heart to tell him Christmas is over. 12/10 https://t.co/zqR5XKMpuY,cocker_spaniel,0.263323,12,10,2350,13066,https://pbs.twimg.com/media/C4k88lGVMAEKNzb.jpg,2017-02-13 22:03:49+00:00,Tucker,
830583320585068544,This is Lilly. She just parallel barked. Kindly requests a reward now. 13/10 would pet so well https://t.co/SATN4If5H5,Labrador_retriever,0.908703,13,10,19297,73397,https://pbs.twimg.com/media/C4bTH6nWMAAX_bJ.jpg,2017-02-12 01:04:29+00:00,Lilly,
830097400375152640,"Meet Samson. He's absolute fluffy perfection. Easily 13/10, but he needs your help. Click the link to find out more

https://t.co/z82hCtwhpn https://t.co/KoWrMkbMbW",toy_poodle,0.442713,13,10,3455,10804,https://pbs.twimg.com/media/C4UZLZLWYAA0dcs.jpg,2017-02-10 16:53:37+00:00,Samson,
829861396166877184,This is Mia. She already knows she's a good dog. You don't have to tell her. 12/10 would probably tell her anyway https://t.co/xeudgDXmTU,Border_terrier,0.394486,12,10,2243,13441,https://pbs.twimg.com/media/C4RCiIHWYAAwgJM.jpg,2017-02-10 01:15:49+00:00,Mia,
829501995190984704,This is Leo. He was a skater pup. She said see ya later pup. He wasn't good enough for her. 12/10 you're good enough for me Leo https://t.co/Xw9JbJHTul,French_bulldog,0.950851,12,10,12224,34913,https://pbs.twimg.com/media/C4L7p19W8AA3Fs_.jpg,2017-02-09 01:27:41+00:00,Leo,
829449946868879360,Here's a stressed doggo. Had a long day. Many things on her mind. The hat communicates these feelings exquisitely. 11/10 https://t.co/fmRS43mWQB,Labrador_retriever,0.315163,11,10,2329,11519,https://pbs.twimg.com/media/C4LMUf8WYAkWz4I.jpg,2017-02-08 22:00:52+00:00,,doggo
829374341691346946,This is Astrid. She's a guide doggo in training. 13/10 would follow anywhere https://t.co/xo7FZFIAao,Staffordshire_bullterrier,0.757547,13,10,10706,38074,https://pbs.twimg.com/media/C4KHj-nWQAA3poV.jpg,2017-02-08 17:00:26+00:00,Astrid,doggo
829141528400556032,This is Malcolm. He goes from sneaky tongue slip to flirt wink city in a matter of seconds. 12/10 would hug softly https://t.co/rHwfySggqR,golden_retriever,0.57314,12,10,8530,26952,https://pbs.twimg.com/media/C4GzztSWAAA_qi4.jpg,2017-02-08 01:35:19+00:00,Malcolm,
829011960981237760,This is Dexter. He was reunited with his mom yesterday after she was stuck in Iran during the travel Bannon. 13/10 welcome home https://t.co/U50RlRw4is,boxer,0.312221,13,10,18627,58302,https://pbs.twimg.com/media/C4E99ygWcAAQpPs.jpg,2017-02-07 17:00:28+00:00,Dexter,
828770345708580865,This is Alfie. He's your Lyft for tonight. Kindly requests you buckle pup and remain reasonably calm during the ride. 13/10 he must focus https://t.co/AqPTHYUBFz,Chesapeake_Bay_retriever,0.0338986,13,10,6746,28085,https://pbs.twimg.com/media/C4BiOXOXAAAf6IS.jpg,2017-02-07 01:00:22+00:00,Alfie,
828708714936930305,This is Fiona. She's an exotic dog. Seems rather impatient. Jaw extension on another level tho. Looks slippery. 10/10 would still pet https://t.co/vst2SEVJO3,Mexican_hairless,0.00838837,10,10,12882,40241,https://pbs.twimg.com/media/C4AqLSgVYAEg8nt.jpg,2017-02-06 20:55:28+00:00,Fiona,
828650029636317184,"Occasionally, we're sent fantastic stories. This is one of them. 14/10 for Grace https://t.co/bZ4axuH6OK",golden_retriever,0.649209,14,10,1544,10467,https://pbs.twimg.com/media/C3_0yhCWEAETXj2.jpg,2017-02-06 17:02:17+00:00,,
828409743546925057,This is Mutt Ryan. He's quite confident at the moment. 12/10 rise pup! https://t.co/ZH5CvRlCxt,toy_poodle,0.0180397999999999,12,10,1305,6898,https://pbs.twimg.com/media/C38aQYgXAAMY2Wh.jpg,2017-02-06 01:07:28+00:00,Mutt,
828408677031882754,This is Bear. He went outside to play in the snow. Needed a break from the game. Feeling a tad better now. 12/10  deep breaths Bear https://t.co/7WFLKli2T3,Weimaraner,0.1330329999999999,12,10,1477,8398,https://pbs.twimg.com/media/C38ZSzlWIAEpQzs.jpg,2017-02-06 01:03:14+00:00,Bear,
828381636999917570,Meet Doobert. He's a deaf doggo. Didn't stop him on the field tho. Absolute legend today. 14/10 would pat head approvingly https://t.co/iCk7zstRA9,Bedlington_terrier,0.3925349999999999,14,10,2554,13864,https://pbs.twimg.com/media/C38Asz1WEAAvzj3.jpg,2017-02-05 23:15:47+00:00,Doobert,doggo
828376505180889089,"This is Beebop. Her name means ""Good Dog"" in robot. She also was a star on the field today. 13/10 would pet well https://t.co/HKBVZqXFNR",American_Staffordshire_terrier,0.5230859999999999,13,10,1216,8112,https://pbs.twimg.com/media/C378BwxWMAA6CNK.jpg,2017-02-05 22:55:23+00:00,Beebop,
828372645993398273,This is Alexander Hamilpup. He was one of the many stars in this year's Puppy Bowl. He just hopes both teams had fun. 12/10 https://t.co/JcTuUcyYNS,malamute,0.663047,12,10,3344,13756,https://pbs.twimg.com/media/C374hb0WQAAIbQ-.jpg,2017-02-05 22:40:03+00:00,Alexander,
828046555563323392,This is Sailer. He waits on the roof for his owners to come home. Nobody knows how he gets up there. H*ckin loyal af. 13/10 https://t.co/O37z4jaMG9,"patio is a dog, Brent?",0.272972,13,10,3260,12923,https://pbs.twimg.com/media/C33P8PrUcAMiQQs.jpg,2017-02-05 01:04:17+00:00,Sailer,
828011680017821696,Say hello to Brutus and Jersey. They think they're the same size. Best furiends furever. Both 11/10 would pet simultaneously https://t.co/rkhCFfDtxB,American_Staffordshire_terrier,0.936662,11,10,2451,11411,https://pbs.twimg.com/media/C32wOLcWYAAjNqS.jpg,2017-02-04 22:45:42+00:00,Brutus,
827933404142436356,This is Kona. Yesterday she stopped by the department to see what it takes to be a police pupper. 12/10 vest was only a smidge too big https://t.co/j8D3PQJvpJ,German_shepherd,0.8061149999999999,12,10,5987,22180,https://pbs.twimg.com/media/C31pCN4UcAAOLNH.jpg,2017-02-04 17:34:40+00:00,Kona,pupper
827653905312006145,This is Boots. She doesn't know what to do with treats so she just holds them. Very good girl. 12/10 would give more treats https://t.co/eAA8lratd3,collie,0.285555,12,10,3433,16983,https://pbs.twimg.com/media/C3xq1ZeWEAEuzw3.jpg,2017-02-03 23:04:02+00:00,Boots,
827600520311402496,Meet Tucker. It's his birthday. He's pupset with you because you're too busy playing @GoodDogsGame to celebrate. 13/10 would put down phone https://t.co/vrppizPGdb,Pembroke,0.325638,13,10,1082,8143,https://pbs.twimg.com/media/C3w6RYbWQAAEQ25.jpg,2017-02-03 19:31:54+00:00,Tucker,
827324948884643840,"This is Ralphie. He's being treated for an overactive funny bone, which is no joke. 12/10 would try to pet with a straight face https://t.co/UU3KqQF5n5",golden_retriever,0.352486,12,10,3510,17523,https://pbs.twimg.com/media/C3s_pYrXAAA1eqZ.jpg,2017-02-03 01:16:53+00:00,Ralphie,
827199976799354881,This is Charlie. He wins every game of chess he plays. Won't let opponent pet him until they forfeit. 13/10 you win again Charlie https://t.co/UkyQibIBzZ,Great_Dane,0.8696809999999999,13,10,2579,11659,https://pbs.twimg.com/media/C3rN-lcWEAA9CmR.jpg,2017-02-02 17:00:17+00:00,Charlie,
826958653328592898,This is Loki. He smiles like Elvis. Ain't nothin but a hound doggo. 12/10 https://t.co/QV5nx6otZR,golden_retriever,0.6173890000000001,12,10,5757,23767,https://pbs.twimg.com/media/C3nygbBWQAAjwcW.jpg,2017-02-02 01:01:21+00:00,Loki,doggo
826848821049180160,This is Cupid. He was found in the trash. Now he's well on his way to prosthetic front legs and a long happy doggo life. 13/10 heroic af https://t.co/WS0Gha8vRh,Great_Pyrenees,0.858764,13,10,11878,40325,https://pbs.twimg.com/media/C3mOnZ_XUAAjr2V.jpg,2017-02-01 17:44:55+00:00,Cupid,doggo
826598365270007810,This is Pawnd... James Pawnd. He's suave af. 13/10 would trust with my life https://t.co/YprN62Z74I,French_bulldog,0.628119,13,10,2709,11117,https://pbs.twimg.com/media/C3iq0EEXUAAdBYC.jpg,2017-02-01 01:09:42+00:00,Pawnd,
826476773533745153,This is Pilot. He has mastered the synchronized head tilt and sneaky tongue slip. Usually not unlocked until later doggo days. 12/10 https://t.co/YIV8sw8xkh,German_shepherd,0.7418600000000001,12,10,4821,20275,https://pbs.twimg.com/media/C3g8M0lWIAEcFgn.jpg,2017-01-31 17:06:32+00:00,Pilot,doggo
826240494070030336,We only rate dogs. Please don't send in any more non-dogs like this Wild Albanian Street Moose. Thank you... 11/10 https://t.co/srXL2s868C,French_bulldog,0.903048,11,10,2965,14614,https://pbs.twimg.com/media/C3dlVMbXAAUd-Gh.jpg,2017-01-31 01:27:39+00:00,,
826204788643753985,"Here's a little more info on Dew, your favorite roaming doggo that went h*ckin viral. 13/10 
https://t.co/1httNYrCeW https://t.co/KvaM8j3jhX",Labrador_retriever,0.782058,13,10,1075,5361,https://pbs.twimg.com/media/C3dEza1WcAAhlNU.jpg,2017-01-30 23:05:46+00:00,,doggo
826115272272650244,This is Ike. He's demonstrating the pupmost restraint. 13/10 super good boy https://t.co/6gHoGah9nm,"tennis_ball is not a dog, Brent!",0.997071,13,10,3599,17299,https://pbs.twimg.com/media/C3bzVILWcAUjS5i.jpg,2017-01-30 17:10:04+00:00,Ike,
825876512159186944,This is Mo. No one will push him around in the grocery cart. He's quite pupset about it. 11/10 I volunteer https://t.co/feNwTq12S5,"shopping_cart is not a dog, Brent!",0.995941,11,10,2146,11525,https://pbs.twimg.com/media/C3YaSnQWAAILgz0.jpg,2017-01-30 01:21:19+00:00,Mo,
825829644528148480,This is Toby. He just found out you only pretend to throw the ball sometimes. H*ckin puppalled. 12/10 would console https://t.co/YimNdkZrhM,Great_Pyrenees,0.8534069999999999,12,10,2848,14025,https://pbs.twimg.com/media/C3XvqILXUAU2nnT.jpg,2017-01-29 22:15:05+00:00,Toby,
825535076884762624,Here's a very loving and accepting puppo. Appears to have read her Constitution well. 14/10 would pat head approvingly https://t.co/6ao80wIpV1,Rottweiler,0.681495,14,10,19669,56413,https://pbs.twimg.com/media/C3TjvitXAAAI-QH.jpg,2017-01-29 02:44:34+00:00,,puppo
825147591692263424,This is Sweet Pea. She hides in shoe boxes and waits for someone to pick her. Then she surpuprises them. 13/10 https://t.co/AyBEmx56MD,Pekinese,0.354823,13,10,5244,20181,https://pbs.twimg.com/media/C3ODWpfXAAAP1fb.jpg,2017-01-28 01:04:51+00:00,Sweet,
825026590719483904,"Say hello to Pablo. He's one gorgeous puppo. A true 12/10. Click the link to see why Pablo requests your assistance

https://t.co/koHvVQp9bL https://t.co/IhW0JKf7kc",Eskimo_dog,0.524454,12,10,1483,7020,https://pbs.twimg.com/media/C3MVTeHWcAAGNfx.jpg,2017-01-27 17:04:02+00:00,Pablo,puppo
824775126675836928,This is Scooter. His lack of opposable thumbs is rendering his resistance to tickling embarrassingly moot. 12/10 would keep tickling https://t.co/F0VWg2GztI,Border_terrier,0.610499,12,10,4069,16508,https://pbs.twimg.com/media/C3Iwlr0WYAARVh4.jpg,2017-01-27 00:24:48+00:00,Scooter,
824663926340194305,This is Wilson. Named after the volleyball. He tongue wrestled a bee and lost. 13/10 valiant effort tho https://t.co/A5Mx4h1FSM,English_setter,0.526488,13,10,1993,11113,https://pbs.twimg.com/media/C3HLd0HXUAAUI2b.jpg,2017-01-26 17:02:56+00:00,Wilson,
824325613288833024,Retweet the h*ck out of this 13/10 pupper #BellLetsTalk https://t.co/wBmc7OaGvS,Pembroke,0.990793,13,10,11848,12999,https://pbs.twimg.com/media/C3CXxaoWQAAiLuC.jpg,2017-01-25 18:38:36+00:00,,pupper
824297048279236611,This is Nala. She got in trouble. One h*ck of a pupnishment. Still 11/10 would pet https://t.co/EmJbG0skLt,"teddy is a dog, Brent?",0.58823,11,10,4463,16625,https://pbs.twimg.com/media/C3B9ypNWEAM1bVs.jpg,2017-01-25 16:45:05+00:00,Nala,
823939628516474880,This is Cash. He's officially given pup on today. 12/10 frighteningly relatable https://t.co/m0hrATIEyw,schipperke,0.234076,12,10,3123,11755,https://pbs.twimg.com/media/C284uD8WgAEmMVn.jpg,2017-01-24 17:04:50+00:00,Cash,
823699002998870016,This is Winston. The goggles make him a superhero. Protects the entire city from criminals unless they rub his belly really well. 12/10 https://t.co/yCydYURYEL,cairn,0.203999,12,10,2772,13826,https://pbs.twimg.com/media/C25d3nkXEAAFBUN.jpg,2017-01-24 01:08:40+00:00,Winston,
